tweet_id,name,screen_name,retweet_count,text,created_at,favourite_count,hashtags,status_count,location,source_device
1485747709407600643,"TinaMarie🌴🌊 🌈Mom, Music 🎸,♥️ Animals 🐈🐕🐇🐎",LarrabeeNed,0,"@_TeeKeeMon @giddy_bunny @Synyster63 @jeff77531528 @alclark1776 @SnoJustis @TimOwensby @MountainLiberal @Merry_Hippie @SouthTownKing @LadyOfTheOcean1 @browneaglewings @MonkeyMyBack @HuntersArtWork @RushvilleRockit @ReaIUSAPatriots @shrekthepunk @Emma34770971 @CarolinaGuyYall @Ya_Missed_Me_ @NatForTrump2024 @SandybSassy @schmevilagain @PalusoSonny @DesertRatJT @Sinner_Lilith @Evry1H8sGrtzLOL @TractorLaw @furcopalypse @Jetson77 @JamesRH71 @the_jezza @TimothyTobias2 @Bowen_Thaylin @Pnafin1 @TwatterisPravda @KitTraverse @GenXer29 @RetardResister @NanetteDonnelly @JezProudDem @36_global @3SidecarsPlz @4ever_patriot @MistressRedWasp @MrChingonE @MonicaLuvsCats @Hrothgar_mp @kittyclinton2 @cow_cousin Exactly! It's the same as the Americans in Kabul. They knew the Taliban was advancing and it was only a matter of time. They expected 2500 troops to fight 50,000 Taliban without help from Afghanistan military. ",2022-01-24 22:53:52+00:00,1,[],35107,,Twitter for Android
1485747701790748672,JP Rattie ®,jprattie,0,"@amyklobuchar So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:53:50+00:00,0,[],4756,,Twitter Web App
1485747685256749058,JP Rattie ®,jprattie,0,"@amyklobuchar So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:53:46+00:00,0,[],4756,,Twitter Web App
1485747672422170632,JP Rattie ®,jprattie,0,"@amyklobuchar So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:53:43+00:00,0,[],4756,,Twitter Web App
1485747650855153664,MaryMacElveen,MaryMacElveen,1,@LisaMarieBoothe I have been thinking all day how good our country was with President Trump all day. Especially when it comes to sending our US Troops overseas. I don't trust #Joe Biden with their lives. We lost 13 in Afghanistan.,2022-01-24 22:53:38+00:00,35,"[{'text': 'Joe', 'indices': [175, 179]}]",34137,,Twitter for Android
1485747635751464963,JP Rattie ®,jprattie,0,"@TheDemocrats @KamalaHarris So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:53:34+00:00,0,[],4756,,Twitter Web App
1485747618881974272,JP Rattie ®,jprattie,0,"@TheDemocrats So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:53:30+00:00,0,[],4756,,Twitter Web App
1485747600150179851,JP Rattie ®,jprattie,0,"@TheDemocrats @TonyGonzales4TX So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:53:26+00:00,0,[],4756,,Twitter Web App
1485747581644906497,JP Rattie ®,jprattie,0,"@TheDemocrats So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:53:21+00:00,0,[],4756,,Twitter Web App
1485747564846669832,JP Rattie ®,jprattie,0,"@TheDemocrats So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:53:17+00:00,0,[],4756,,Twitter Web App
1485747560635838464,Action For Afghanistan,ActionForAfg,4,"9) This insulting and misleading statement by Hawke was as cynical as it was hurtful.   There has been a united call for 20,000 additional humanitarian visas for people from Afghanistan.  Please call on the Morrison Govt. to act.   Retweet: #20kTuesday #ActionforAfghanistan",2022-01-24 22:53:16+00:00,7,"[{'text': '20kTuesday', 'indices': [241, 252]}, {'text': 'ActionforAfghanistan', 'indices': [253, 274]}]",822,,Twitter Web App
1485747558656143363,Action For Afghanistan,ActionForAfg,4,"8) Hawke's announcement would amount to 3,750 humanitarian places a year, which is already the refugee intake from Afghanistan.  It is actually less than the intake in 2019-20!",2022-01-24 22:53:16+00:00,9,[],822,,Twitter Web App
1485747557431136256,Luke 🇨🇾🇬🇷,Lukeopoulis,0,"@goodhikers1 @John58194717 @SamRamani2 Yes this has happened to Vietnam, Yugoslavia, Iraq, Afghanistan, Libya, Syria and even Yemen.",2022-01-24 22:53:16+00:00,1,[],2152,,Twitter for iPhone
1485747556366061569,Action For Afghanistan,ActionForAfg,5,7) Many in the media and public thought this was an 'increase' (due in part to Hawke's words).   But:   There has been no additional humanitarian intake for people from Afghanistan to Australia,2022-01-24 22:53:15+00:00,9,[],822,,Twitter Web App
1485747554277269504,Action For Afghanistan,ActionForAfg,1,"6) With pressure mounting @AlexHawkeMP late last Friday put out a press release saying there will be 15,000 humanitarian places for people from Afghanistan allocated over 4 years.  This was a very misleading statement.",2022-01-24 22:53:15+00:00,5,[],822,,Twitter Web App
1485747552377085958,unseen1,unseen1_unseen,10,"Don't care about Brandon calling a member of the press a ""stupid son of a bitch."" I've been known to call all members of the press that a time or two. I do care about run away inflation, possible war with Russia, an open border, a tanking economy, the loss of Afghanistan, etc",2022-01-24 22:53:14+00:00,54,[],214276,,Twitter for Android
1485747550414319616,Action For Afghanistan,ActionForAfg,1,"4) Since Aug. 2021 more than 32,500 applications for protection have been made on behalf of over 145,000 people from Afghanistan.  However, the Govt. is yet to issue a single humanitarian visa to any refugee from Afghanistan.",2022-01-24 22:53:14+00:00,7,[],822,,Twitter Web App
1485747546299727873,Action For Afghanistan,ActionForAfg,1,"2) Since the Taliban took over, Afghanistan has seen women activists targeted; a harsh winter forcing people to choose btw warmth or food; and; minority groups, such as the Hazaras, attacked.  The Morrison Govt. response after a two-decade-long war... silence",2022-01-24 22:53:13+00:00,7,[],822,,Twitter Web App
1485747544265465857,Action For Afghanistan,ActionForAfg,23,1 )Update on Morrison Govt. response to Afghanistan crisis  @AlexHawkeMP has misled the public into thinking he has increased the humanitarian intake from Afghanistan.   He has not.   #ActionforAfghanistan #20kTuesday Thread on recent events below,2022-01-24 22:53:13+00:00,39,"[{'text': 'ActionforAfghanistan', 'indices': [186, 207]}, {'text': '20kTuesday', 'indices': [208, 219]}]",822,,Twitter Web App
1485747517249761281,JP Rattie ®,jprattie,0,"@GOP So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:53:06+00:00,0,[],4756,,Twitter Web App
1485747480792903684,TEAMOINK,teamoink,0,@michaelmalice Pulling out of Afghanistan ant actual road and bridge construction. With out add on pork or non relative spending.,2022-01-24 22:52:57+00:00,0,[],2483,,Twitter for iPhone
1485747462069497856,JP Rattie ®,jprattie,0,"@kaitlancollins So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:52:53+00:00,1,[],4756,,Twitter Web App
1485747447674593281,JP Rattie ®,jprattie,0,"@alexbward So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:52:50+00:00,0,[],4756,,Twitter Web App
1485747432415707139,JP Rattie ®,jprattie,0,"@FRANCE24 So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:52:46+00:00,2,[],4756,,Twitter Web App
1485747413839196163,JP Rattie ®,jprattie,0,"@Reuters So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:52:41+00:00,0,[],4756,,Twitter Web App
1485747410609573895,Clarke 1-nil,johlufc,0,"@aubreystrobel Aye, just like invading Afghanistan.",2022-01-24 22:52:41+00:00,0,[],1020,,Twitter Web App
1485747400966815748,JP Rattie ®,jprattie,0,"@AFP So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:52:38+00:00,0,[],4756,,Twitter Web App
1485747387033346049,diane kopan,dkopan1,0,".@WhiteHouse, @POTUS, @WHCOS By spending less than 1% of what we spent on the war in Afghanistan, we can get people around the world vaccinated. Tell Congress to fund global vaccination efforts and #EndCovidNow!",2022-01-24 22:52:35+00:00,0,"[{'text': 'EndCovidNow', 'indices': [198, 210]}]",538,,Twitter Web App
1485747386131570698,Dubem 🇳🇬,ALGORHYTHM_95,0,"@CIrwinWyant No politician is trustworthy lol  Between the way he handled Afghanistan, our economic state(e.g inflation), the sloggish  approach to stimulus checks and access to Covid testing, hypocrisy when to comes to student loan forgiveness, etc, I’m just not impressed",2022-01-24 22:52:35+00:00,1,[],28775,,Twitter Web App
1485747359573229577,Rob blaze,Robblaze6,0,@BruceAHeyman And just like that Afghanistan is forgotten about,2022-01-24 22:52:29+00:00,1,[],4920,,Twitter Web App
1485747347766145024,✌😷David😷✌,SophiesDriver,0,@POTUS Do not make #Ukraine our next Afghanistan No US war in Ukraine @Antiwarcom @AntiwarNews @POTUS I'm already against the next war #NoAmericanWarInUkraine #ImAlreadyAgainstTheNextWar,2022-01-24 22:52:26+00:00,1,"[{'text': 'Ukraine', 'indices': [19, 27]}, {'text': 'NoAmericanWarInUkraine', 'indices': [135, 158]}, {'text': 'ImAlreadyAgainstTheNextWar', 'indices': [159, 186]}]",6264,,Twitter Web App
1485747313561714688,Stefani Capone,StefaniCapone,0,Wasn’t Afghanistan bad enough?,2022-01-24 22:52:18+00:00,0,[],764,,Twitter for iPhone
1485747276609769474,Myles,mylesc57,0,@NButkis51 @BaddCompani They learned about those in Afghanistan in the 80s.,2022-01-24 22:52:09+00:00,1,[],1335,,Twitter for Android
1485747226135650307,DaveBray ⚒️,davebray63,0,@POTUS This is a result of your surrender the Taliban in Afghanistan. Russia now believes you have no backbone. It'll be China and Taiwan next !,2022-01-24 22:51:57+00:00,0,[],528,,Twitter for Android
1485747213447925768,JP Rattie ®,jprattie,0,"@ChristopherJM So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:51:54+00:00,0,[],4756,,Twitter Web App
1485747192186953731,JP Rattie ®,jprattie,0,"@Reuters So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:51:49+00:00,1,[],4756,,Twitter Web App
1485747172679491584,JP Rattie ®,jprattie,0,"@Reuters So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:51:44+00:00,0,[],4756,,Twitter Web App
1485747172608036867,FKA dents,dentslashink,0,"Biden is still absolute garbage, but between this and leaving Afghanistan last year... something something broken clocks",2022-01-24 22:51:44+00:00,0,[],9059,,Twitter Web App
1485747170909196288,SuperKellyFragileMysticAlyeskaDocious,yeaitsyourmom,0,@AKLibraryChick I also think that after seeing the 20 yr Afghanistan Debacle I am less inclined to believe that our help is actually helpful ,2022-01-24 22:51:44+00:00,2,[],34141,,Twitter for Android
1485747153754640389,JP Rattie ®,jprattie,0,"@Reuters So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:51:39+00:00,0,[],4756,,Twitter Web App
1485747136557993994,JP Rattie ®,jprattie,0,"@ABC So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:51:35+00:00,0,[],4756,,Twitter Web App
1485747125094957062,Lauren,econ_lauren,0,@MrBurnItDowN29 @EarthWillBeRed Congress is a bunch of neocons. When biden withdrew from Afghanistan democrats bashed him non stop and started a hearing. That's why I respect biden 100x more . He did the most anti establishment thing ever. The issue is comgress,2022-01-24 22:51:33+00:00,0,[],4532,,Twitter Web App
1485747120166653953,JP Rattie ®,jprattie,0,"@Reuters So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:51:31+00:00,0,[],4756,,Twitter Web App
1485747105637576705,JP Rattie ®,jprattie,0,"@Reuters So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:51:28+00:00,0,[],4756,,Twitter Web App
1485747094707130372,Mary Rauen,MaryRauen1,0,@POTUS Tell us joey.....why wasn't anyone FIRED for leaving our military might in Afghanistan?????,2022-01-24 22:51:25+00:00,0,[],7514,,Twitter Web App
1485747089598566403,JP Rattie ®,jprattie,0,"@nypost So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:51:24+00:00,0,[],4756,,Twitter Web App
1485747087232884736,Lee King,CrankEBastard,0,@JuliaDavisNews Ukraine isn’t Afghanistan.  Protect them!,2022-01-24 22:51:24+00:00,0,[],10010,,Twitter for iPhone
1485747073584705536,JP Rattie ®,jprattie,0,"@washingtonpost So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:51:20+00:00,0,[],4756,,Twitter Web App
1485747057772138496,JP Rattie ®,jprattie,0,"@AFP So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:51:17+00:00,0,[],4756,,Twitter Web App
1485747054244737024,raigmore,thomaspckts1,0,"Again we see American government trying to start a war, they did in Vietnam, Japan, Iraq,Libya,Afghanistan, to many sons  and daughters getting killed for what, power grab ,let's see what happens when they take on Russia,then China will get involved,Iran,north Korea idiots..",2022-01-24 22:51:16+00:00,0,[],333,,Twitter Web App
1485747041833734150,🇵🇸Creative Carlos🇵🇸,creativecarlos3,0,@BobFran41423127 @thecandaceshow @RealCandaceO @JackPosobiec @realDailyWire Did the US do everything in Afghanistan?,2022-01-24 22:51:13+00:00,0,[],14653,,Twitter for iPhone
1485747041456340996,JP Rattie ®,jprattie,0,"@ABC So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:51:13+00:00,0,[],4756,,Twitter Web App
1485747021730525185,JP Rattie ®,jprattie,0,"@AP So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:51:08+00:00,0,[],4756,,Twitter Web App
1485747019687907330,Eugene Imas,eugeneimas,0,"Can’t remember the source, but saw a fascinating argument that Putin respects Biden’s decisiveness and commitment during the mismanaged Afghanistan pullout - encouraged him seek a settlement to a 30 year-old issue that would define the next generation. But misjudged how US works.",2022-01-24 22:51:07+00:00,0,[],2031,,Twitter for iPhone
1485747003002798082,JP Rattie ®,jprattie,0,"@cnnbrk So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:51:04+00:00,0,[],4756,,Twitter Web App
1485746985890193411,JP Rattie ®,jprattie,0,"@kaitlancollins So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:50:59+00:00,0,[],4756,,Twitter Web App
1485746977082003458,Media Rosey,mediarosey,0,"@charliekirk11 Trump pandered to Putin, blackmailed a NATO Ally Ukraine, gave Syria away to Russian/Chinese interests, agreed to a terrible deal with the Talban and; Russia in Afghanistan, accepted Russian help in destabilizing the 2016/2020 elections. Biden has the BALLS to stand up to Putin.",2022-01-24 22:50:57+00:00,0,[],48979,,Twitter Web App
1485746974255108096,A.J. Aberfeldy,BuckBrennan4,0,@Malinowski From a simple humanitarian standpoint wouldn't it have been better to remain in Afghanistan and not send troops to Ukraine. Those decisions contradict one another. If I am wrong please enlighten me,2022-01-24 22:50:57+00:00,0,[],2024,,Twitter for Android
1485746972564889602,JP Rattie ®,jprattie,0,"@nytimes So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:50:56+00:00,0,[],4756,,Twitter Web App
1485746957612060672,michele reynolds,bigredaries,0,@JeffreyStClair3 I truly don't know what this is about except the damn war contractors losing $$ from Afghanistan? Corporate media just beating war drums and old Cold War propaganda. Counterpunch is a respite.,2022-01-24 22:50:53+00:00,1,[],9036,,Twitter Web App
1485746956920053765,JP Rattie ®,jprattie,0,"@nypost So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:50:53+00:00,0,[],4756,,Twitter Web App
1485746923965399041,JP Rattie ®,jprattie,0,"@kaitlancollins So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:50:45+00:00,0,[],4756,,Twitter Web App
1485746900703842309,JP Rattie ®,jprattie,0,"@Reuters So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:50:39+00:00,0,[],4756,,Twitter Web App
1485746863999434757,D.C.,barbarowps,0,@aubreystrobel @AnnCoulter Who the fuck is starting a war???.... Are we threating to invade Ukraine ?...  btw it worked out well for Russia in Afghanistan in the 80s ! NOT!,2022-01-24 22:50:30+00:00,0,[],14647,,Twitter Web App
1485746861902372870,Todd Versteegh,TLVersteegh,0,"@AaronParnas Umm..who let the Taliban take back Afghanistan and leave them BILLIONS of dollars worth of American military equipment as a parting gift?   Oh, and 13 American lives as well...",2022-01-24 22:50:30+00:00,2,[],1667,,Twitter Web App
1485746770839703553,Linda,Paranoimal1,0,"@OceanGoer814 @the_magic_m @UsSpacy @CaboTazo @GeorgePapa19 Biden certainly didn't lose Afghanistan! The previous POtuS signed his surrender deal with the Taliban, did a prisoner exchange of 5000 Taliban (including their leader) for 1000 Americans and; pulled out all but a few troops. Funny, he wasn't worried about equipment left behind then",2022-01-24 22:50:08+00:00,0,[],435,,Twitter Web App
1485746763034148875,JP Rattie ®,jprattie,0,"@AmeerHussainn So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:50:06+00:00,1,[],4756,,Twitter Web App
1485746756025475078,King Bob,KingBob53,0,"@lordcryptomang We might be seeing money from Ukraine coming in, similar what happened to Afghanistan. Who knows  I fomo in earlier but not at the amount I was before",2022-01-24 22:50:05+00:00,1,[],7624,,Twitter for iPhone
1485746743895601152,Tyler Boliver,TylerBoliver,0,"@DomesticatedThe @KenGardner11 Hostages? We have at least hundreds if not thousands still in Afghanistan, the media just doesn't care enough to report it anymore.",2022-01-24 22:50:02+00:00,2,[],61235,,Twitter Web App
1485746743652327429,Cathy Coleman,CathyJoeGPT,0,@bennowers @MarshaBlackburn 20 years in Afghanistan not 40 - tRump and; Pompeo purposefully sabotaged the withdrawal process ---  Pres. Biden dealt with the situation left to him by Trump -,2022-01-24 22:50:02+00:00,0,[],548528,,Twitter for Android
1485746742947680257,JP Rattie ®,jprattie,0,"@SaarioBrandon @KurtSchlichter @brianstelter @ChrisCuomo So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:50:02+00:00,1,[],4756,,Twitter Web App
1485746734181588999,Fiona Edwards,Fio_edwards,72,The US-led war on Iraq was a disaster.   The US-led war on Afghanistan was a disaster.   The US-led war on Libya was a disaster.  The US-led war on Syria was a disaster.  A US-led war against Russia over Ukraine would be a disaster.,2022-01-24 22:49:59+00:00,259,[],22333,,Twitter for Android
1485746718738165762,Lii Defuser,LiiDefuser,0,"@NicolleDWallace @NicolleDWallace trump admin is over, ha! he has dirty little hands in everything and; his disgusting orange ball suckers are helping him; here, afghanistan, china, and most def putin -always putin  #DeadlineWH",2022-01-24 22:49:56+00:00,0,"[{'text': 'DeadlineWH', 'indices': [217, 228]}]",1465,,Twitter Web App
1485746698999955457,Marshall Brentnall,MarshBrentnall,0,"@amlivemon All of these and add to that their experience in logistics and war fighting along way from home. Think Gulf War 1, 2 and Afghanistan and neither China or Russia have any experience in a managing a land/sea/air conflict along way from their shores.",2022-01-24 22:49:51+00:00,3,[],33878,,Twitter for iPhone
1485746674492444678,Dr Simon Ubsdell,SimonUbsdell,0,@politicabot The failure of any coordinated response to the surrender of Afghanistan to the Taliban was a pretty conclusive demonstration of the correctness of Cameron’s far from fanciful prediction.,2022-01-24 22:49:45+00:00,6,[],83081,,Twitter Web App
1485746651146952709,A.J. Aberfeldy,BuckBrennan4,0,@Malinowski Why are we moving troops to an area to preserve democracy when we just evacuated troops which allowed democracy to crumble somewhere else? We turned Afghanistan over to an unstable government which led to mass starvation and murder. At least Russia is a stable government,2022-01-24 22:49:40+00:00,0,[],2024,,Twitter for Android
1485746648680734724,Secret_Squirrel,SecretXSquirreI,0,"""Eastern Europe"" @JoeBiden. Stop being the global police. If you want to send troops anywhere send them to Afghanistan to get our stranded people back and to the southern boarder.",2022-01-24 22:49:39+00:00,1,[],12856,,Twitter Web App
1485746549497937920,Sir Lord Barry 📸,SirLordBarry,1,Remember covid goes into hiding everytime there is a distraction then reemerges.   COP26 Afghanistan Now Ukraine.,2022-01-24 22:49:15+00:00,7,[],10509,,Twitter for Android
1485746508620185601,Let's Go MAGA #FMAGA,OutrageOk,0,"@ShebwooleyB @MysterySolvent Agreed but don't underestimate them. They play the long game. Other countries in the news the past six months: Belarus, Azerbaijan, and Afghanistan.",2022-01-24 22:49:06+00:00,0,[],11322,,Twitter Web App
1485746406354608128,Lon,Lon86690798,0,"@jamesecoulter @JenGriffinFNC Actually, Afghanistan capitulation to the Taliban was signed by Trump a year before Biden inauguration.Americans in Afghanistan knew for a year Taliban rule returning .Republicans spent 20 years and trillions of dollars to create a corrupt Afghan government and fake army.",2022-01-24 22:48:41+00:00,0,[],12397,,Twitter for iPhone
1485746383760109575,JP Rattie ®,jprattie,0,"@RBReich So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:48:36+00:00,0,[],4756,,Twitter Web App
1485746356769759232,JP Rattie ®,jprattie,0,"@SenTedCruz So the United States thinks it's going to ""fight"" a country that: Executed Chechen hostage takers in Moscow; Dropped landmines that looked like children's toys in Afghanistan; Executed the FAMILIES of the kidnappers who took Russian soldiers hostage in Lebanon.  Gen-Z? Uh-huh NOT",2022-01-24 22:48:29+00:00,0,[],4756,,Twitter Web App
1485746307109163012,J C,martini_henery,0,"@saintpaulrando Pakistan needs to go away, agreed. Osama was culpable and in Afghanistan.  We should have left when he died.  As to the other.  The vaccinated still catch and spread the virus. The Chinese are culpable in that.",2022-01-24 22:48:18+00:00,0,[],20446,,Twitter for Android
1485746293322440704,Colleen Smith,Colleen24062258,0,"Biden's lack of urgency with Russia is like with Afghanistan and America is praying it's not a repeat. Is there anything we could flip a switch to say ""fast mode"".",2022-01-24 22:48:14+00:00,0,[],1439,,Twitter Web App
1485746238108672001,Jessica Gilley,jesgr88,0,@bennyjohnson This is why you quit excusing him for not knowing what’s going on. He DOES. Just like he knows what he did in Afghanistan and what he’s screwing up with Russia. Stop the excuses. He’s complicit.,2022-01-24 22:48:01+00:00,0,[],82,,Twitter Web App
